author,title,passage_id,text,char_count,word_count,sentence_count,avg_word_length,avg_sentence_length,type_token_ratio,pronoun_freq,function_words_count,punctuation_frequency,sentiment_polarity,sentiment_subjectivity,readability_Kincaid,readability_ARI,readability_Coleman-Liau,readability_FleschReadingEase,readability_GunningFogIndex,readability_LIX,readability_SMOGIndex,readability_RIX,readability_DaleChallIndex,info_characters_per_word,info_syll_per_word,info_words_per_sentence,info_type_token_ratio,info_characters,info_syllables,info_words,info_wordtypes
Edgar Allan Poe,The Masque of the Red Death,13460,"But now there were twelve strokes to be sounded by the bell of the clock; and thus it happened, perhaps, that more of thought crept, with more of time, into the meditations of the thoughtful among those who revelled. And thus too, it happened, perhaps, that before the last echoes of the last chime had utterly sunk into silence, there were many individuals in the crowd who had found leisure to become aware of the presence of a masked figure which had arrested the attention of no single individual before.",508.0,101.0,2.0,4.148514851485149,50.5,0.6237623762376238,0.0,51.0,0.0216535433070866,0.2185714285714285,0.3997619047619047,35.11222222222223,44.922,10.52577297777778,3.625000000000029,40.0,110.0,19.431676725154983,18.0,11.433944444444444,4.533333333333333,1.3222222222222222,90.0,0.6666666666666666,408.0,119.0,90.0,60.0
Edgar Allan Poe,The Masque of the Red Death,13792,"There were much of the beautiful, much of the wanton, much of the _bizarre_, something of the terrible, and not a little of that which might have excited disgust. To and fro in the seven chambers there stalked, in fact, a multitude of dreams. And these—the dreams—writhed in and about taking hue from the rooms, and causing the wild music of the orchestra to seem as the echo of their steps. And, anon, there strikes the ebony clock which stands in the hall of the velvet.",472.0,99.0,4.0,3.909090909090909,24.75,0.5757575757575758,0.0,48.0,0.0317796610169491,0.1576388888888889,0.5388888888888889,32.67545454545454,42.48045454545454,8.718710681818184,17.53318181818183,38.83636363636364,102.77272727272728,18.491933384829668,13.0,11.589936363636363,4.227272727272728,1.181818181818182,88.0,0.625,372.0,104.0,88.0,55.0
Edgar Allan Poe,The Narrative of Arthur Gordon Pym of Nantucket,56,"On one point in the Narrative some remarks may be well offered; and it  would afford the writer of this appendix much pleasure if what he may  here observe should have a tendency to throw credit, in any degree,  upon the very singular pages now published. We allude to the chasms  found in the island of Tsalal, and to the whole of the figures in the  latter portion of Chapter XXIII.",384.0,77.0,2.0,4.012987012987013,38.5,0.7402597402597403,0.0259740259740259,37.0,0.015625,0.15,0.225,26.891549295774656,34.170422535211266,8.875359000000003,28.72211267605634,31.780281690140846,87.90140845070422,16.41640786499874,12.0,11.828381690140844,4.267605633802817,1.2535211267605637,71.0,0.7605633802816901,303.0,89.0,71.0,54.0
Edgar Allan Poe,The Narrative of Arthur Gordon Pym of Nantucket,892,"Vessels enough would be met with by which a  letter might be sent home explaining the adventure to my parents. The middle of June at length arrived, and everything had been matured. The note was written and delivered, and on a Monday morning I left the  house for the New Bedford packet, as supposed. I went, however,  straight to Augustus, who was waiting for me at the corner of a street.",390.0,81.0,4.0,3.91358024691358,20.25,0.7160493827160493,0.037037037037037,36.0,0.0256410256410256,0.0672727272727272,0.2709090909090909,27.22394366197184,34.43577464788732,9.20661821126761,26.339014084507056,32.907042253521126,93.53521126760565,18.491933384829668,16.0,9.382043661971831,4.323943661971831,1.2816901408450705,71.0,0.7887323943661971,307.0,91.0,71.0,56.0
Edgar Allan Poe,The Narrative of Arthur Gordon Pym of Nantucket,975,"[Footnote 2: The case of the brig Polly, of Boston, is one so much in  point, and her fate, in many respects, so remarkably similar to our  own, that I cannot forbear alluding to it here. This vessel, of one  hundred and thirty tons burden, sailed from Boston, with a cargo of  lumber and provisions, for Santa Croix, on the twelfth of December,  1811, under the command of Captain Casneau.",390.0,88.0,2.0,3.590909090909091,44.0,0.6931818181818182,0.0227272727272727,36.0,0.0435897435897435,0.3249999999999999,0.525,27.72428571428572,33.68842857142857,8.891884128571434,20.97071428571429,30.285714285714285,88.57142857142857,13.954451150103322,13.0,12.296642857142857,4.271428571428571,1.3571428571428572,70.0,0.8,299.0,95.0,70.0,56.0
Edgar Allan Poe,The Narrative of Arthur Gordon Pym of Nantucket,1140,"The  precise formation of the chasm will be best understood by means of a  delineation taken upon the spot; for I had luckily with me a pocketbook  and pencil, which I preserved with great care through a long series of  subsequent adventure, and to which I am indebted for memoranda of many  subjects which would otherwise have been crowded from my remembrance. [Illustration: _Figure 1_.]",389.0,73.0,2.0,4.383561643835616,36.5,0.7945205479452054,0.0547945205479452,34.0,0.0257069408740359,0.4261904761904762,0.5190476190476191,26.64307692307692,33.678000000000004,11.967291876923078,19.816923076923104,33.38461538461539,92.6923076923077,21.97366596101028,18.0,10.74726923076923,4.8,1.4307692307692308,65.0,0.8,312.0,93.0,65.0,52.0
Edgar Allan Poe,The Narrative of Arthur Gordon Pym of Nantucket,1491,"All in the forecastle  presently signified their intention of submitting, and, ascending one  by one, were pinioned and thrown on their backs together with the first  six--there being in all, of the crew who were not concerned in the  mutiny, twenty-seven. A scene of the most horrible butchery ensued. The bound seamen were  dragged to the gangway. Here the cook stood with an axe, striking each  victim on the head as he was forced over the side of the vessel by the  other mutineers.",486.0,96.0,4.0,4.125,24.0,0.6770833333333334,0.0104166666666666,49.0,0.0267489711934156,-0.03125,0.4322916666666666,32.48190476190476,42.21357142857143,10.866281785714287,11.796428571428592,40.266666666666666,104.23809523809524,23.4939015319192,17.0,12.502304761904762,4.595238095238095,1.2976190476190477,84.0,0.7261904761904762,386.0,109.0,84.0,61.0
Edgar Allan Poe,The Narrative of Arthur Gordon Pym of Nantucket,1602,"Upon each of these occasions we screamed  and shouted at the top of our voices, when the stranger would appear to  change for a moment her intention, and again hold on towards us--this  singular conduct being repeated two or three times, so that at last we  could think of no other manner of accounting for it than by supposing  the helmsman to be in liquor. No person was seen upon her decks until she arrived within about a  quarter of a mile of us.",451.0,91.0,2.0,3.978021978021978,45.5,0.7912087912087912,0.0769230769230769,47.0,0.0155210643015521,0.1875,0.3138888888888889,32.903333333333336,40.5875,8.83633322619048,8.775000000000034,36.93333333333333,101.85714285714286,17.491376746189438,15.0,10.998495238095238,4.25,1.3333333333333333,84.0,0.8214285714285714,357.0,112.0,84.0,69.0
Edgar Allan Poe,The Narrative of Arthur Gordon Pym of Nantucket,2053,"We declined,  however, partaking of the delicacies before us, and endeavoured to make  him understand that we had no appetite whatever, having just finished a  hearty _déjeuner_. When the monarch had made an end of his meal, we commenced a series of  cross-questioning in every ingenious manner we could devise, with a  view of discovering what were the chief productions of the country, and  whether any of them might be turned to profit.",439.0,82.0,2.0,4.402439024390244,41.0,0.7317073170731707,0.0853658536585365,39.0,0.0273348519362186,0.5,1.0,31.14575342465754,37.78123287671233,12.146049041095896,1.783835616438381,37.96712328767124,97.65753424657534,24.908902300206645,18.0,11.799628767123288,4.821917808219178,1.547945205479452,73.0,0.7945205479452054,352.0,113.0,73.0,58.0
Edgar Allan Poe,The Narrative of Arthur Gordon Pym of Nantucket,2116,"He then  went down without taking with him any water or provisions, intending in  the first place merely to call my attention, and get me to come from  the box to the trap--when he would go up to the stateroom and thence  hand me down a supply. When he descended for this purpose he found that  I was asleep, for it seems that I was snoring very loudly.",353.0,75.0,2.0,3.7466666666666666,37.5,0.76,0.12,41.0,0.0198300283286118,-0.0862222222222222,0.4822222222222223,24.46529411764706,31.68705882352941,7.629366529411765,40.773823529411786,30.14117647058824,81.23529411764706,15.24744871391589,9.0,9.795770588235294,4.0588235294117645,1.1470588235294117,68.0,0.7794117647058824,276.0,78.0,68.0,53.0
Edgar Allan Poe,The Narrative of Arthur Gordon Pym of Nantucket,2720,"They are then buried  in the ground for four hours, then boiled again for a short time, after  which they are dried, either by the fire or the sun. Those cured by the  sun are worth the most; but where one picul (133-1/3 lbs.) can be cured  that way, I can cure thirty piculs by the fire.",288.0,67.0,3.0,3.4029850746268657,22.33333333333333,0.7014925373134329,0.044776119402985,33.0,0.0416666666666666,0.15,0.375,18.62655172413793,25.19189655172413,5.687823362068968,64.8236206896552,23.200000000000003,58.0,3.0,0.0,9.235713793103448,3.7413793103448274,0.9827586206896552,58.0,0.7413793103448276,217.0,57.0,58.0,43.0
Edgar Allan Poe,The Narrative of Arthur Gordon Pym of Nantucket,2901,"There have been  instances, indeed, where this method of screwing has resulted in the  most lamentable consequences, arising from a cause altogether distinct  from the danger attendant upon a shifting of cargo. A load of cotton,  for example, tightly screwed while in certain conditions, has been  known, through the expansion of its bulk, to rend a vessel asunder at  sea.",373.0,70.0,2.0,4.4,35.0,0.7285714285714285,0.0,30.0,0.0268096514745308,0.2071428571428571,0.4114285714285713,26.100000000000005,31.963,12.909334633333334,14.80500000000002,30.666666666666664,90.0,20.32050807568877,18.0,11.875833333333333,4.966666666666667,1.55,60.0,0.8166666666666667,298.0,93.0,60.0,49.0
Edgar Allan Poe,The Narrative of Arthur Gordon Pym of Nantucket,3215,"As this reflection  crossed my mind, I felt myself actuated by one of those fits of  perverseness which might be supposed to influence a spoiled child in  similar circumstances, and, raising the bottle to my lips, I drained it  to the last drop, and dashed it furiously upon the floor. Scarcely had the echo of the crash died away, when I heard my name  pronounced in an eager but subdued voice, issuing from the direction of  the steerage.",440.0,87.0,2.0,4.103448275862069,43.5,0.7126436781609196,0.0344827586206896,39.0,0.0204545454545454,0.0,0.2333333333333333,30.26076923076923,38.58384615384615,10.053053282051287,17.034230769230803,35.815384615384616,101.07692307692308,19.431676725154983,18.0,11.554017948717949,4.461538461538462,1.3076923076923077,78.0,0.7692307692307693,348.0,102.0,78.0,60.0
Edgar Allan Poe,The Narrative of Arthur Gordon Pym of Nantucket,4353,"It is when the sun has the most power on the water,  rendering it tepid, that they approach the shore; and they often go up  into places so shallow, that, on the tide's receding, they are left  dry, exposed to the heat of the sun. But they do not bring forth their  young in shallow water, as we never see any of their progeny, and the  full-grown ones are always observed coming in from deep water. They  feed principally on that class of zoophytes which produce the coral.",474.0,101.0,3.0,3.772277227722772,33.666666666666664,0.6633663366336634,0.0594059405940594,49.0,0.0295358649789029,-0.019047619047619,0.4142857142857142,33.83685393258428,42.54505617977528,8.178947550561801,10.987640449438231,38.74606741573034,102.48314606741572,17.491376746189438,12.0,11.244383146067417,4.134831460674158,1.247191011235955,89.0,0.7191011235955056,368.0,111.0,89.0,64.0
Edgar Allan Poe,The Narrative of Arthur Gordon Pym of Nantucket,4658,"As  it was, we were all more or less stunned by the immense weight of water  which tumbled upon us, and which did not roll from above us until we  were nearly exhausted. As soon as I could recover breath, I called  aloud to my companions. Augustus alone replied, saying, ""It is all over  with us, and may God have mercy upon our souls.""",336.0,75.0,3.0,3.6,25.0,0.7733333333333333,0.0933333333333333,35.0,0.0327380952380952,-0.0133333333333333,0.4733333333333333,23.935625000000005,29.483593750000004,7.348171421875001,37.44687500000002,27.475,76.5,12.486832980505138,8.0,10.01824375,4.015625,1.234375,64.0,0.84375,257.0,79.0,64.0,54.0
Edgar Allan Poe,The Narrative of Arthur Gordon Pym of Nantucket,5116,"Presently the two made their appearance, the captain  pale as death, but somewhat recovered from the effects of his wound. He  spoke to the men in a voice hardly articulate, entreated them not to  set him adrift, but to return to their duty, and promising to land them  wherever they chose, and to take no steps for bringing them to justice. He might as well have spoken to the winds.",384.0,79.0,3.0,3.9367088607594938,26.33333333333333,0.6835443037974683,0.0886075949367088,37.0,0.0234375,-0.0754166666666666,0.3054166666666666,26.88142857142857,33.89028571428572,9.143877742857146,27.01357142857144,32.0,87.14285714285714,17.491376746189438,12.0,10.492071428571428,4.314285714285714,1.2857142857142858,70.0,0.7428571428571429,302.0,90.0,70.0,52.0
Edgar Allan Poe,The Narrative of Arthur Gordon Pym of Nantucket,6470,"It  was a thousand wonders she did not broach to--Augustus having let go  the tiller, as I said before, and I being too much agitated to think of  taking it myself. By good luck, however, she kept steady, and gradually  I recovered some degree of presence of mind. Still the wind was  increasing fearfully; and whenever we rose from a plunge forward, the  sea behind fell combing over our counter, and deluged us with water. I  was so utterly benumbed, too, in every limb, as to be nearly  unconscious of sensation.",515.0,108.0,4.0,3.861111111111111,27.0,0.7129629629629629,0.074074074074074,47.0,0.033009708737864,0.0583333333333333,0.6687500000000001,36.36813186813187,44.87681318681319,9.848787450549455,-3.598131868131844,42.55384615384616,111.87912087912088,23.4939015319192,19.0,11.446913186813187,4.417582417582418,1.3956043956043955,91.0,0.8021978021978022,402.0,127.0,91.0,73.0
